,Paquetes,Tiempo de misión,Hora,Estado de la misión,Servo,Latitud,Longitud,Temperatura,Presión,Altitud,Aceleración en X,Aceleración en Y,Aceleración en Z,Giro X,Giro Y,Giro Z,Ángulo X,Ángulo Y,Ángulo Z,Brujula,Bateria,CO2,Humedad,Velocidad
1811,32427,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78148.0,4.83,2.649,0.294,-9.712,-14.98,6.21,-7.08,201.75,-144.53,2234.02,194.83,74.0,644.0,21.61,0.72
1812,32428,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78148.0,4.83,2.649,0.294,-9.712,-14.98,6.21,-7.08,201.75,-144.53,2234.02,194.83,71.0,644.0,21.61,0.72
1813,32429,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78147.0,4.62,2.747,0.294,-9.712,-14.98,6.21,-7.08,201.75,-144.53,2234.02,194.83,71.0,644.0,21.61,0.72
1814,32430,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78147.0,4.62,2.747,0.294,-9.712,-22.83,19.37,-10.27,198.2,-142.32,2232.61,195.95,71.0,644.0,21.61,0.82
1815,32431,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78147.0,4.62,2.747,0.294,-9.712,-22.83,19.37,-10.27,198.2,-142.32,2232.61,195.95,71.0,644.0,21.61,0.82
1816,32432,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78147.0,4.62,2.747,0.294,-9.712,-22.83,19.37,-10.27,198.2,-142.32,2232.61,195.95,76.0,644.0,21.61,0.82
1817,32433,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78147.0,4.73,2.649,0.392,-9.614,-22.83,19.37,-10.27,198.2,-142.32,2232.61,195.95,76.0,644.0,21.61,0.82
1818,32434,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78147.0,4.73,2.649,0.392,-9.614,-7.73,17.27,-2.5,196.84,-140.65,2232.3,196.15,76.0,644.0,21.61,0.72
1819,32435,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78147.0,4.73,2.649,0.392,-9.614,-7.73,17.27,-2.5,196.84,-140.65,2232.3,196.15,76.0,644.0,21.61,0.72
1820,32436,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78147.0,4.73,2.649,0.392,-9.614,-7.73,17.27,-2.5,196.84,-140.65,2232.3,196.15,73.0,644.0,21.61,0.72
1821,32437,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78150.0,4.42,2.747,0.294,-9.614,-7.73,17.27,-2.5,196.84,-140.65,2232.3,196.15,73.0,644.0,21.61,0.72
1822,32438,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78150.0,4.42,2.747,0.294,-9.614,15.16,4.41,7.49,198.3,-140.58,2233.23,196.02,73.0,644.0,21.61,0.62
1823,32439,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78150.0,4.42,2.747,0.294,-9.614,15.16,4.41,7.49,198.3,-140.58,2233.23,196.02,73.0,644.0,21.58,0.62
1824,32440,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78150.0,4.42,2.747,0.294,-9.614,15.16,4.41,7.49,198.3,-140.58,2233.23,196.02,74.0,644.0,21.58,0.62
1825,32441,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78152.0,4.21,2.649,0.392,-9.712,15.16,4.41,7.49,198.3,-140.58,2233.23,196.02,74.0,644.0,21.58,0.62
1826,32442,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78152.0,4.21,2.649,0.392,-9.712,29.83,-12.6,13.12,202.73,-143.09,2235.41,194.62,74.0,644.0,21.58,0.2
1827,32443,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78152.0,4.21,2.649,0.392,-9.712,29.83,-12.6,13.12,202.73,-143.09,2235.41,194.62,74.0,644.0,21.58,0.2
1828,32444,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78152.0,4.21,2.649,0.392,-9.712,29.83,-12.6,13.12,202.73,-143.09,2235.41,194.62,76.0,644.0,21.58,0.2
1829,32445,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78150.0,4.42,2.649,0.294,-9.614,29.83,-12.6,13.12,202.73,-143.09,2235.41,194.62,76.0,644.0,21.58,0.2
1830,32446,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78150.0,4.42,2.649,0.294,-9.614,14.13,-12.24,5.15,203.98,-145.03,2236.07,194.65,76.0,644.0,21.58,0.2
1831,32447,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78150.0,4.42,2.649,0.294,-9.614,14.13,-12.24,5.15,203.98,-145.03,2236.07,194.65,76.0,644.0,21.58,0.2
1832,32448,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78150.0,4.42,2.649,0.294,-9.614,14.13,-12.24,5.15,203.98,-145.03,2236.07,194.65,71.0,644.0,21.58,0.2
1833,32449,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78160.0,4.11,2.747,0.294,-9.81,14.13,-12.24,5.15,203.98,-145.03,2236.07,194.65,71.0,644.0,21.58,0.2
1834,32450,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78160.0,4.11,2.747,0.294,-9.81,-10.48,1.57,-6.04,202.14,-145.22,2235.3,195.02,71.0,644.0,21.58,0.2
1835,32451,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78160.0,4.11,2.747,0.294,-9.81,-10.48,1.57,-6.04,202.14,-145.22,2235.3,195.02,71.0,644.0,21.58,0.2
1836,32452,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78160.0,4.11,2.747,0.294,-9.81,-10.48,1.57,-6.04,202.14,-145.22,2235.3,195.02,75.0,644.0,21.58,0.2
1837,32453,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78155.0,4.01,2.747,0.294,-9.712,-10.48,1.57,-6.04,202.14,-145.22,2235.3,195.02,75.0,644.0,21.58,0.2
1838,32454,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78155.0,4.01,2.747,0.294,-9.712,-21.18,15.92,-9.66,199.02,-143.6,2234.07,196.1,75.0,644.0,21.58,0.2
1839,32455,404.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78155.0,4.01,2.747,0.294,-9.712,-21.18,15.92,-9.66,199.02,-143.6,2234.07,196.1,75.0,644.0,21.59,0.2
1840,32456,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78155.0,4.01,2.747,0.294,-9.712,-21.18,15.92,-9.66,199.02,-143.6,2234.07,196.1,75.0,644.0,21.59,0.2
1841,32457,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78158.0,4.42,2.649,0.294,-9.516,-21.18,15.92,-9.66,199.02,-143.6,2234.07,196.1,75.0,644.0,21.59,-0.72
1842,32458,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78158.0,4.42,2.649,0.294,-9.516,-6.0,18.2,-1.47,197.6,-141.05,2233.83,196.34,75.0,644.0,21.59,-0.0
1843,32459,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78158.0,4.42,2.649,0.294,-9.516,-6.0,18.2,-1.47,197.6,-141.05,2233.83,196.34,75.0,627.0,21.59,-0.0
1844,32460,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78158.0,4.42,2.649,0.294,-9.516,-6.0,18.2,-1.47,197.6,-141.05,2233.83,196.34,76.0,627.0,21.59,-0.0
1845,32461,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78151.0,4.31,2.747,0.294,-9.614,-6.0,18.2,-1.47,197.6,-141.05,2233.83,196.34,76.0,627.0,21.59,-0.0
1846,32462,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78151.0,4.31,2.747,0.294,-9.614,17.87,4.06,9.72,199.6,-140.96,2235.16,195.96,76.0,627.0,21.59,0.1
1847,32463,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78151.0,4.31,2.747,0.294,-9.614,17.87,4.06,9.72,199.6,-140.96,2235.16,195.96,76.0,627.0,21.59,0.1
1848,32464,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78151.0,4.31,2.747,0.294,-9.614,17.87,4.06,9.72,199.6,-140.96,2235.16,195.96,70.0,627.0,21.59,0.1
1849,32465,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78145.0,4.73,2.747,0.294,-9.614,17.87,4.06,9.72,199.6,-140.96,2235.16,195.96,70.0,627.0,21.59,0.1
1850,32466,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78145.0,4.73,2.747,0.294,-9.614,28.04,-10.18,12.85,202.57,-142.64,2236.75,195.1,70.0,627.0,21.59,0.31
1851,32467,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78145.0,4.73,2.747,0.294,-9.614,28.04,-10.18,12.85,202.57,-142.64,2236.75,195.1,70.0,627.0,21.59,0.31
1852,32468,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78145.0,4.73,2.747,0.294,-9.614,28.04,-10.18,12.85,202.57,-142.64,2236.75,195.1,73.0,627.0,21.59,0.31
1853,32469,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78147.0,3.8,2.747,0.294,-9.712,28.04,-10.18,12.85,202.57,-142.64,2236.75,195.1,73.0,627.0,21.59,0.31
1854,32470,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78147.0,3.8,2.747,0.294,-9.712,15.89,-13.89,4.82,203.99,-144.75,2237.35,194.34,73.0,627.0,21.59,-0.31
1855,32471,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78147.0,3.8,2.747,0.294,-9.712,15.89,-13.89,4.82,203.99,-144.75,2237.35,194.34,73.0,627.0,21.58,-0.31
1856,32472,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78147.0,3.8,2.747,0.294,-9.712,15.89,-13.89,4.82,203.99,-144.75,2237.35,194.34,71.0,627.0,21.58,-0.31
1857,32473,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78149.0,3.8,2.747,0.294,-9.712,15.89,-13.89,4.82,203.99,-144.75,2237.35,194.34,71.0,627.0,21.58,-0.31
1858,32474,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78149.0,3.8,2.747,0.294,-9.712,-12.84,1.27,-6.83,201.33,-144.92,2236.19,195.11,71.0,627.0,21.58,-0.21
1859,32475,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78149.0,3.8,2.747,0.294,-9.712,-12.84,1.27,-6.83,201.33,-144.92,2236.19,195.11,71.0,627.0,21.58,-0.21
1860,32476,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78149.0,3.8,2.747,0.294,-9.712,-12.84,1.27,-6.83,201.33,-144.92,2236.19,195.11,76.0,627.0,21.58,-0.21
1861,32477,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78151.0,3.08,2.649,0.294,-9.614,-12.84,1.27,-6.83,201.33,-144.92,2236.19,195.11,76.0,627.0,21.58,-0.21
1862,32478,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78151.0,3.08,2.649,0.294,-9.614,-19.93,15.11,-7.93,198.43,-143.47,2235.21,195.42,76.0,627.0,21.58,-0.21
1863,32479,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78151.0,3.08,2.649,0.294,-9.614,-19.93,15.11,-7.93,198.43,-143.47,2235.21,195.42,76.0,627.0,21.58,-0.21
1864,32480,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78151.0,3.08,2.649,0.294,-9.614,-19.93,15.11,-7.93,198.43,-143.47,2235.21,195.42,76.0,627.0,21.58,-0.21
1865,32481,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78150.0,4.11,2.747,0.294,-9.614,-19.93,15.11,-7.93,198.43,-143.47,2235.21,195.42,76.0,627.0,21.58,-0.21
1866,32482,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78150.0,4.11,2.747,0.294,-9.614,-9.07,18.43,-1.5,196.89,-141.58,2235.02,196.42,76.0,627.0,21.58,-0.21
1867,32483,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78150.0,4.11,2.747,0.294,-9.614,-9.07,18.43,-1.5,196.89,-141.58,2235.02,196.42,76.0,627.0,21.58,-0.21
1868,32484,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78150.0,4.11,2.747,0.294,-9.614,-9.07,18.43,-1.5,196.89,-141.58,2235.02,196.42,74.0,627.0,21.58,-0.21
1869,32485,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78144.0,4.31,2.649,0.294,-9.516,-9.07,18.43,-1.5,196.89,-141.58,2235.02,196.42,74.0,627.0,21.58,-0.21
1870,32486,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78144.0,4.31,2.649,0.294,-9.516,11.48,8.95,8.66,197.9,-140.94,2236.09,196.28,74.0,627.0,21.58,-0.21
1871,32487,405.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78144.0,4.31,2.649,0.294,-9.516,11.48,8.95,8.66,197.9,-140.94,2236.09,196.28,74.0,627.0,21.62,-0.21
1872,32488,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78144.0,4.31,2.649,0.294,-9.516,11.48,8.95,8.66,197.9,-140.94,2236.09,196.28,74.0,627.0,21.62,-0.21
1873,32489,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78153.0,4.21,2.747,0.294,-9.712,11.48,8.95,8.66,197.9,-140.94,2236.09,196.28,74.0,627.0,21.62,-0.42
1874,32490,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78153.0,4.21,2.747,0.294,-9.712,26.32,-8.87,14.54,201.77,-142.83,2238.51,194.82,74.0,627.0,21.62,0.41
1875,32491,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78153.0,4.21,2.747,0.294,-9.712,26.32,-8.87,14.54,201.77,-142.83,2238.51,194.82,74.0,632.0,21.62,0.41
1876,32492,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78153.0,4.21,2.747,0.294,-9.712,26.32,-8.87,14.54,201.77,-142.83,2238.51,194.82,74.0,632.0,21.62,0.41
1877,32493,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78156.0,4.31,2.747,0.392,-9.712,26.32,-8.87,14.54,201.77,-142.83,2238.51,194.82,74.0,632.0,21.62,0.41
1878,32494,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78156.0,4.31,2.747,0.392,-9.712,12.26,-12.6,5.52,202.92,-144.94,2239.26,194.15,74.0,632.0,21.62,0.51
1879,32495,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78156.0,4.31,2.747,0.392,-9.712,12.26,-12.6,5.52,202.92,-144.94,2239.26,194.15,74.0,632.0,21.62,0.51
1880,32496,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78156.0,4.31,2.747,0.392,-9.712,12.26,-12.6,5.52,202.92,-144.94,2239.26,194.15,75.0,632.0,21.62,0.51
1881,32497,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78150.0,4.21,2.747,0.294,-9.712,12.26,-12.6,5.52,202.92,-144.94,2239.26,194.15,75.0,632.0,21.62,0.51
1882,32498,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78150.0,4.21,2.747,0.294,-9.712,-8.31,-2.35,-3.89,201.41,-145.61,2238.78,195.07,75.0,632.0,21.62,1.13
1883,32499,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78150.0,4.21,2.747,0.294,-9.712,-8.31,-2.35,-3.89,201.41,-145.61,2238.78,195.07,75.0,632.0,21.62,1.13
1884,32500,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78150.0,4.21,2.747,0.294,-9.712,-8.31,-2.35,-3.89,201.41,-145.61,2238.78,195.07,75.0,632.0,21.62,1.13
1885,32501,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78147.0,3.59,2.747,0.294,-9.712,-8.31,-2.35,-3.89,201.41,-145.61,2238.78,195.07,75.0,632.0,21.62,1.13
1886,32502,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78147.0,3.59,2.747,0.294,-9.712,-19.29,11.83,-7.6,198.58,-144.53,2237.84,195.76,75.0,632.0,21.62,-0.52
1887,32503,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78147.0,3.59,2.747,0.294,-9.712,-19.29,11.83,-7.6,198.58,-144.53,2237.84,195.76,75.0,632.0,21.69,-0.52
1888,32504,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78147.0,3.59,2.747,0.294,-9.712,-19.29,11.83,-7.6,198.58,-144.53,2237.84,195.76,75.0,632.0,21.69,-0.52
1889,32505,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78149.0,3.59,2.649,0.294,-9.712,-19.29,11.83,-7.6,198.58,-144.53,2237.84,195.76,75.0,632.0,21.69,-0.52
1890,32506,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78149.0,3.59,2.649,0.294,-9.712,-6.98,17.63,0.04,197.03,-142.06,2237.85,196.25,75.0,632.0,21.69,-0.72
1891,32507,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78149.0,3.59,2.649,0.294,-9.712,-6.98,17.63,0.04,197.03,-142.06,2237.85,196.25,75.0,632.0,21.69,-0.72
1892,32508,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78149.0,3.59,2.649,0.294,-9.712,-6.98,17.63,0.04,197.03,-142.06,2237.85,196.25,75.0,632.0,21.69,-0.72
1893,32509,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78148.0,4.62,2.747,0.294,-9.614,-6.98,17.63,0.04,197.03,-142.06,2237.85,196.25,75.0,632.0,21.69,-0.72
1894,32510,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78148.0,4.62,2.747,0.294,-9.614,12.15,8.98,9.38,198.11,-141.4,2239.01,195.55,75.0,632.0,21.69,-0.72
1895,32511,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78148.0,4.62,2.747,0.294,-9.614,12.15,8.98,9.38,198.11,-141.4,2239.01,195.55,75.0,632.0,21.69,-0.72
1896,32512,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78148.0,4.62,2.747,0.294,-9.614,12.15,8.98,9.38,198.11,-141.4,2239.01,195.55,74.0,632.0,21.69,-0.72
1897,32513,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78150.0,3.8,2.649,0.294,-9.712,12.15,8.98,9.38,198.11,-141.4,2239.01,195.55,74.0,632.0,21.69,-0.72
1898,32514,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78150.0,3.8,2.649,0.294,-9.712,22.82,-5.82,14.42,200.47,-142.57,2240.8,194.7,74.0,632.0,21.69,-0.72
1899,32515,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78150.0,3.8,2.649,0.294,-9.712,22.82,-5.82,14.42,200.47,-142.57,2240.8,194.7,74.0,632.0,21.69,-0.72
1900,32516,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78150.0,3.8,2.649,0.294,-9.712,22.82,-5.82,14.42,200.47,-142.57,2240.8,194.7,75.0,632.0,21.69,-0.72
1901,32517,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78155.0,4.31,2.747,0.294,-9.614,22.82,-5.82,14.42,200.47,-142.57,2240.8,194.7,75.0,632.0,21.69,-0.72
1902,32518,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78155.0,4.31,2.747,0.294,-9.614,16.9,-13.31,9.93,202.12,-144.65,2242.06,194.2,75.0,632.0,21.69,-0.72
1903,32519,406.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78155.0,4.31,2.747,0.294,-9.614,16.9,-13.31,9.93,202.12,-144.65,2242.06,194.2,75.0,632.0,21.75,-0.72
1904,32520,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78155.0,4.31,2.747,0.294,-9.614,16.9,-13.31,9.93,202.12,-144.65,2242.06,194.2,75.0,632.0,21.75,-0.72
1905,32521,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78144.0,4.01,2.649,0.294,-9.712,16.9,-13.31,9.93,202.12,-144.65,2242.06,194.2,75.0,632.0,21.75,0.1
1906,32522,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78144.0,4.01,2.649,0.294,-9.712,-9.24,-2.78,-1.87,200.12,-145.49,2241.75,194.58,75.0,632.0,21.75,0.42
1907,32523,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78144.0,4.01,2.649,0.294,-9.712,-9.24,-2.78,-1.87,200.12,-145.49,2241.75,194.58,75.0,607.0,21.75,0.42
1908,32524,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78144.0,4.01,2.649,0.294,-9.712,-9.24,-2.78,-1.87,200.12,-145.49,2241.75,194.58,74.0,607.0,21.75,0.42
1909,32525,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78143.0,4.73,2.747,0.392,-9.614,-9.24,-2.78,-1.87,200.12,-145.49,2241.75,194.58,74.0,607.0,21.75,0.42
1910,32526,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78143.0,4.73,2.747,0.392,-9.614,-18.46,12.34,-3.35,197.19,-144.2,2241.29,195.51,74.0,607.0,21.75,1.14
1911,32527,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78143.0,4.73,2.747,0.392,-9.614,-18.46,12.34,-3.35,197.19,-144.2,2241.29,195.51,74.0,607.0,21.75,1.14
1912,32528,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78143.0,4.73,2.747,0.392,-9.614,-18.46,12.34,-3.35,197.19,-144.2,2241.29,195.51,72.0,607.0,21.75,1.14
1913,32529,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78148.0,4.21,2.649,0.392,-9.614,-18.46,12.34,-3.35,197.19,-144.2,2241.29,195.51,72.0,607.0,21.75,1.14
1914,32530,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78148.0,4.21,2.649,0.392,-9.614,-10.51,16.73,2.8,195.43,-142.47,2241.65,195.63,72.0,607.0,21.75,-0.41
1915,32531,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78148.0,4.21,2.649,0.392,-9.614,-10.51,16.73,2.8,195.43,-142.47,2241.65,195.63,72.0,607.0,21.75,-0.41
1916,32532,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78148.0,4.21,2.649,0.392,-9.614,-10.51,16.73,2.8,195.43,-142.47,2241.65,195.63,75.0,607.0,21.75,-0.41
1917,32533,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78146.0,4.52,2.649,0.392,-9.614,-10.51,16.73,2.8,195.43,-142.47,2241.65,195.63,75.0,607.0,21.75,-0.41
1918,32534,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78146.0,4.52,2.649,0.392,-9.614,8.29,9.48,12.27,196.07,-141.74,2243.18,194.54,75.0,607.0,21.75,0.72
1919,32535,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78146.0,4.52,2.649,0.392,-9.614,8.29,9.48,12.27,196.07,-141.74,2243.18,194.54,75.0,607.0,21.7,0.72
1920,32536,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78146.0,4.52,2.649,0.392,-9.614,8.29,9.48,12.27,196.07,-141.74,2243.18,194.54,74.0,607.0,21.7,0.72
1921,32537,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78151.0,4.52,2.747,0.294,-9.712,8.29,9.48,12.27,196.07,-141.74,2243.18,194.54,74.0,607.0,21.7,0.72
1922,32538,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78151.0,4.52,2.747,0.294,-9.712,22.62,-6.85,18.92,199.38,-143.3,2246.32,193.57,74.0,607.0,21.7,0.21
1923,32539,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78151.0,4.52,2.747,0.294,-9.712,22.62,-6.85,18.92,199.38,-143.3,2246.32,193.57,74.0,607.0,21.7,0.21
1924,32540,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78151.0,4.52,2.747,0.294,-9.712,22.62,-6.85,18.92,199.38,-143.3,2246.32,193.57,75.0,607.0,21.7,0.21
1925,32541,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78147.0,4.42,2.747,0.392,-9.712,22.62,-6.85,18.92,199.38,-143.3,2246.32,193.57,75.0,607.0,21.7,0.21
1926,32542,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78147.0,4.42,2.747,0.392,-9.712,12.62,-10.41,12.48,200.5,-145.01,2247.9,193.0,75.0,607.0,21.7,0.21
1927,32543,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78147.0,4.42,2.747,0.392,-9.712,12.62,-10.41,12.48,200.5,-145.01,2247.9,193.0,75.0,607.0,21.7,0.21
1928,32544,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78147.0,4.42,2.747,0.392,-9.712,12.62,-10.41,12.48,200.5,-145.01,2247.9,193.0,76.0,607.0,21.7,0.21
1929,32545,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78157.0,4.31,2.747,0.392,-9.712,12.62,-10.41,12.48,200.5,-145.01,2247.9,193.0,76.0,607.0,21.7,0.21
1930,32546,407.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,35.2,78157.0,4.31,2.747,0.392,-9.712,-7.52,-1.91,-1.15,199.12,-145.61,2247.76,192.95,76.0,607.0,21.7,0.21
